,id,polarity
1990,754140820543049728,Neutral
1991,754131747718172672,Negative
1992,754120967136407552,Neutral
1993,754118066502561792,Negative
1994,754112985543487488,Neutral
1995,754109784299802625,Negative
1996,754109368820523008,Neutral
1997,754107716352765952,Negative
1998,754104931448217600,Neutral
1999,754101559735312385,Positive
2000,754101251940421633,Neutral
2001,754100627811233792,Negative
2002,754099673246339072,Negative
2003,754099606678536194,Neutral
2004,754099010013696000,Neutral
2005,754098571281108992,Negative
2006,754098087673655296,Negative
2007,754096697299628032,Neutral
2008,754096319640301568,Neutral
2009,754096164971184129,Negative
2010,754095822048931840,Negative
2011,754095620420464641,Neutral
2012,754094427547762688,Neutral
2013,754094308043657216,Negative
2014,754094165596577792,Negative
2015,754093372869083137,Negative
2016,754092437623242752,Negative
2017,754092215329234944,Positive
2018,754090786686431232,Positive
2019,754090770341036032,Negative
2020,754090677663854593,Negative
2021,754089420031139841,Neutral
2022,754088275313328128,Negative
2023,754087565200850944,Negative
2024,754086725358608386,Negative
2025,754086681825992704,Neutral
2026,754086571293442049,Negative
2027,754086032245653505,Neutral
2028,754085957230526464,Negative
2029,754085575330828288,Negative
2030,754084943203106816,Neutral
2031,754084912093859840,Neutral
2032,754084596598317057,Neutral
2033,754084297305419776,Negative
2034,754083793426866176,Neutral
2035,754083300868812801,Positive
2036,754083151396429824,Neutral
2037,754082904200929281,Neutral
2038,754082663682629634,Negative
2039,754082517523701760,Negative
2040,754082051180072960,Negative
2041,754080272337993728,Negative
2042,754080245586722816,Negative
2043,754080189341130752,Neutral
2044,754077253948940290,Neutral
2045,754076907814195200,Neutral
2046,754076311526711296,Negative
2047,754075763306094592,Negative
2048,754075635002277888,Negative
2049,754075241090015232,Negative
2050,754074760892583936,Negative
2051,754074265612390400,Negative
2052,754074030026661888,Neutral
2053,754073911223021568,Neutral
2054,754073864548786176,Negative
2055,754073609988177920,Negative
2056,754073233847189504,Negative
2057,754072522530942976,Negative
2058,754070559516987392,Positive
2059,754070477061156864,Negative
2060,754069838428078080,Negative
2061,754069802319241217,Negative
2062,754066874967752704,Negative
2063,754062077736673281,Negative
2064,754058714546638849,Positive
2065,754058434945753089,Neutral
2066,754057876352671744,Negative
2067,754057007011917825,Positive
2068,754056329359163392,Negative
2069,754055951699828736,Negative
2070,754055480146812928,Neutral
2071,754054699091910656,Negative
2072,754054412759363584,Neutral
2073,754052392631541760,Negative
2074,754051641620459521,Neutral
2075,754049218550099968,Negative
2076,754049023842091008,Neutral
2077,754048366087143425,Neutral
2078,754047693614354432,Positive
2079,754046813607436288,Negative
2080,754046632908513284,Negative
2081,754046124089016320,Neutral
2082,754045560907304960,Neutral
2083,754044792137478144,Negative
2084,754043865947049989,Neutral
2085,754005037601460224,Positive
2086,753898553060298752,Neutral
2087,753858768547487744,Neutral
2088,753696487842910208,Neutral
2089,753685595541671937,Neutral
2090,753654337851813889,Positive
2091,753654112982536192,Positive
2092,753477766385963008,Negative
2093,753235444318474240,Neutral
2094,753203520384401408,Neutral
2095,753108730045136896,Positive
2096,752753465353437184,Neutral
2097,752746551567642624,Neutral
2098,752597867001475072,Positive
2099,752540184219160577,Positive
2100,752512120684703745,Positive
2101,752498988797005829,Positive
2102,752481933901307904,Positive
2103,752472683384803328,Positive
2104,752472251581263876,Neutral
2105,752433714273980416,Positive
2106,752386454777659392,Positive
2107,752131295342424064,Positive
2108,752105604240576513,Neutral
2109,751827245472284672,Neutral
2110,751694860571344897,Positive
2111,751509249965035520,Neutral
2112,750652968526118912,Positive
2113,750585050689929216,Negative
2114,750582258189344769,Neutral
2115,750579455496744960,Negative
2116,750346686992711680,Neutral
2117,750199536820314112,Positive
2118,750048843639693312,Positive
2119,750046776640561152,Neutral
2120,750021377504280576,Neutral
2121,749944916432814080,Positive
2122,749922816259198976,Positive
2123,749919905248575488,Negative
2124,749903695199035392,Neutral
2125,749896553754660864,Positive
2126,749884073795915776,Neutral
2127,749871980917194752,Negative
2128,749863076242006016,Neutral
2129,749752103350988801,Neutral
2130,749707819587366912,Neutral
2131,749704639852011520,Neutral
2132,749687553935151104,Positive
2133,749637596976967681,Neutral
2134,749634951365136384,Positive
2135,749615770494242816,Negative
2136,749369133372960769,Negative
2137,749323428637863938,Neutral
2138,749306547713572864,Positive
2139,749301218967781376,Positive
2140,749291232266948608,Positive
2141,749260325770362880,Neutral
2142,749012273776046081,Negative
2143,748822103026171905,Negative
2144,748755626667282432,Negative
2145,748741000978325509,Negative
2146,748736803998277632,Negative
2147,748599304210767872,Neutral
2148,748554725214294016,Positive
2149,748545253779570688,Positive
2150,748240209528131584,Negative
2151,748199451018272768,Positive
2152,748163785760858112,Negative
2153,748157792717049856,Positive
2154,748075071273582592,Negative
2155,748032710682284034,Negative
2156,747928496261963776,Negative
2157,747915600534642688,Negative
2158,747914798176804865,Negative
2159,747914568735858689,Neutral
2160,747911999221268480,Negative
2161,747901355772215296,Negative
2162,747888973452812289,Positive
2163,747887239275941889,Negative
2164,747883186277998592,Negative
2165,747881298073632768,Neutral
2166,747805016438767616,Neutral
2167,747800197003153408,Neutral
2168,747480701201682432,Negative
2169,747429149019627520,Positive
2170,747403326841626624,Positive
2171,747352771599433728,Negative
2172,747331845298102273,Negative
2173,747141692218818560,Negative
2174,747077130442387457,Negative
2175,747031959491194880,Neutral
2176,747016209472815105,Positive
2177,746979927111700480,Positive
2178,746886262116651008,Neutral
2179,746886259230932992,Neutral
2180,746828555573661696,Neutral
2181,746825957844066305,Negative
2182,746812892511539201,Positive
2183,746810843791237120,Positive
2184,746794777744650240,Positive
2185,746755951462592512,Neutral
2186,746712185489887234,Neutral
2187,746712138387857408,Neutral
2188,746696808546582528,Positive
2189,746690341114372097,Negative
2190,746686654723788800,Neutral
2191,746682918332928001,Negative
2192,746677514676879361,Neutral
2193,746673509783474176,Neutral
2194,746668021368950784,Negative
2195,746664864437899264,Positive
2196,746495917600178176,Positive
2197,746365268486664193,Neutral
2198,746317461696425984,Positive
2199,746297020776910848,Negative
2200,746289698830712832,Neutral
2201,746272992666193921,Negative
2202,746270660373127168,Positive
2203,746050474554580992,Neutral
2204,745903904987176961,Neutral
2205,745887327847841796,Positive
2206,745877059734478848,Negative
2207,745852057421242368,Neutral
2208,745779010299387904,Positive
2209,745750508732833792,Neutral
2210,745748525191938048,Neutral
2211,745725779481333765,Neutral
2212,745724766443737088,Neutral
2213,745720689953484804,Neutral
2214,745717709036527616,Positive
2215,745704125560721408,Negative
2216,745697691972341760,Positive
2217,745360078421757952,Neutral
2218,745190271688806400,Neutral
2219,744999621496291328,Negative
2220,744807355263524868,Negative
2221,744805416060608512,Negative
2222,744737729909506048,Positive
2223,744676273901965312,Neutral
2224,744614406726758400,Positive
2225,744604914156978177,Positive
2226,744562470560407553,Neutral
2227,744541683019358208,Negative
2228,744464401361698817,Positive
2229,744448089885392897,Neutral
2230,744326737283158016,Neutral
2231,744270179580805120,Positive
2232,744203672087736321,Neutral
2233,744202768148234240,Neutral
2234,744193098352320514,Positive
2235,744134119664328705,Positive
2236,744124425658859520,Neutral
2237,744104465767211009,Neutral
2238,744104218190036992,Negative
2239,744053833266008072,Neutral
2240,744048783097466883,Neutral
2241,743935261059452929,Neutral
2242,743933775416070144,Neutral
2243,743910823458910208,Neutral
2244,743909154079801344,Neutral
2245,743908553631670272,Neutral
2246,743904573799206912,Neutral
2247,743903913942913025,Negative
2248,743777815464644609,Neutral
2249,743770641199923201,Neutral
2250,743720356049870848,Neutral
2251,743601666059046912,Neutral
2252,743572005341913088,Neutral
2253,743554744782848000,Negative
2254,743552132826140672,Neutral
2255,743480270402125824,Negative
2256,743466048750497793,Neutral
2257,743464195270840320,Positive
2258,743434295805620224,Neutral
2259,743405620062195712,Positive
2260,743380119633354752,Neutral
2261,743356409174122498,Negative
2262,743355524746350593,Positive
2263,743323521086955520,Neutral
2264,743299207335804928,Negative
2265,743275021443940355,Neutral
2266,743238367069020164,Positive
2267,743178123752071168,Positive
2268,743173100817158144,Neutral
2269,743170747032608768,Neutral
2270,743166562987810816,Positive
2271,742974556760080384,Positive
2272,742853202471735296,Negative
2273,742781531266154497,Neutral
2274,742770238207496194,Negative
2275,742769857519865856,Neutral
2276,742760269978439680,Negative
2277,742741895294681088,Neutral
2278,742725798508007425,Negative
2279,742725049132699648,Neutral
2280,742712362122219520,Positive
2281,742695377971859456,Negative
2282,742694948210905090,Neutral
2283,742679878504488964,Neutral
2284,742664225269657600,Neutral
2285,742659332718878720,Neutral
2286,742490572313726977,Neutral
2287,742480815263744000,Positive
2288,742382370070859776,Positive
2289,742266329739231232,Positive
2290,742128500757417984,Negative
2291,741748381287129088,Positive
2292,741726058001641472,Negative
2293,741697806893735936,Positive
2294,741622658043891712,Negative
2295,740863787708915712,Neutral
2296,740848572120375300,Positive
2297,740763851512287233,Negative
2298,740669665349898245,Positive
2299,740648452468670466,Negative
2300,740593990513373184,Neutral
2301,740550795318431744,Negative
2302,740514750220673024,Neutral
2303,740495335911489537,Positive
2304,740493129388855296,Positive
2305,740492365073383428,Negative
2306,740483100191379456,Neutral
2307,740410828567023616,Neutral
2308,740274006260129792,Neutral
2309,740250969112489984,Positive
2310,740195925084213248,Negative
2311,740184077882511361,Negative
2312,740168806400675840,Positive
2313,740159458270187520,Negative
2314,740142098968612864,Negative
2315,740127118445662208,Negative
2316,740114538452930560,Positive
2317,739980642197331968,Positive
2318,739944963237105665,Positive
2319,739903875000467457,Neutral
2320,739817453828636672,Positive
2321,739798853310943233,Neutral
2322,739792316341227520,Neutral
2323,739780848208203776,Positive
2324,739755185833185280,Positive
2325,739753734696239105,Negative
2326,739694102829268992,Negative
2327,739601381854699520,Positive
2328,739596351499952129,Positive
2329,739513802874589184,Neutral
2330,739431642251595776,Neutral
2331,739429374148136960,Positive
2332,739422041267404801,Neutral
2333,739398867427426304,Neutral
2334,739389405283094528,Positive
2335,739389001170358272,Positive
2336,739369250876461056,Neutral
2337,739368872868974592,Neutral
2338,739368553724416000,Neutral
2339,739135218217586688,Positive
2340,739116048826257409,Neutral
2341,739068100365160448,Positive
2342,739035454809464832,Neutral
2343,739022191786786818,Neutral
2344,738801724987703296,Negative
2345,738800944662601728,Negative
2346,738793532278857728,Positive
2347,738780237136302081,Neutral
2348,738723728641658880,Neutral
2349,738654854546116608,Neutral
2350,738639463186731008,Neutral
2351,738484753880494080,Neutral
2352,738482377144606723,Positive
2353,738471000640258048,Neutral
2354,738426666096205826,Neutral
2355,738424981764333568,Neutral
2356,738418276464791552,Positive
2357,738376628439547905,Negative
2358,738347794331734017,Neutral
2359,738326023595528192,Positive
2360,738319917590716416,Neutral
2361,738289780673351681,Neutral
2362,738289168581840896,Positive
2363,738277145349390337,Negative
2364,738268152698687488,Positive
2365,738268152438591488,Positive
2366,738095431075438593,Negative
2367,738077798720475136,Neutral
2368,737977607430545408,Neutral
2369,737966729570201601,Neutral
2370,737936783690895360,Neutral
2371,737821364548034560,Neutral
2372,737726791306121216,Positive
2373,737600108921946112,Negative
2374,737593270918778881,Negative
2375,737385479897632768,Neutral
2376,737339875385606144,Negative
2377,737307115140882433,Neutral
2378,737307016276873217,Neutral
2379,737216752010956801,Neutral
2380,737204062022737920,Neutral
2381,737154097430843392,Positive
2382,737139059374587904,Positive
2383,737054545080127488,Positive
2384,736977754156085249,Negative
2385,736893598755590144,Neutral
2386,736877147042779136,Neutral
2387,736825037337022465,Positive
2388,736701400483270656,Positive
2389,736568382020030464,Negative
2390,736564643511046144,Neutral
2391,736530602388787200,Negative
2392,736493462313443328,Neutral
2393,736290255452680193,Positive
2394,736287787310325760,Positive
2395,736264020735332352,Positive
2396,736225252087345152,Positive
2397,736218634813575168,Negative
2398,736147954214555648,Neutral
2399,736143647163482112,Neutral
2400,735937921790906369,Positive
2401,735936545761460224,Positive
2402,735936057825497088,Positive
2403,735935182977572864,Neutral
2404,735933299365924865,Neutral
2405,735931625519845376,Neutral
2406,735878539619225600,Neutral
2407,735877353750990848,Neutral
2408,735866660821733377,Neutral
2409,735864708977307648,Neutral
2410,735862255796035584,Neutral
2411,735859450930683904,Neutral
2412,735847795232493568,Neutral
2413,735846492548665345,Neutral
2414,735829267779588096,Negative
2415,735823170754727936,Neutral
2416,735820738981072898,Neutral
2417,735800425333555200,Positive
2418,735779820513038337,Neutral
2419,735761377835421696,Positive
2420,735745863763386370,Positive
2421,735733132276551680,Neutral
2422,735726697627013120,Neutral
2423,735722359139663873,Positive
2424,735612468064575492,Negative
2425,735562541326274561,Positive
2426,735554193751220224,Neutral
2427,735552494206607362,Neutral
2428,735551256631095296,Negative
2429,735540189708320769,Positive
2430,735538254112542720,Positive
2431,735525486701498370,Positive
2432,735499533904449537,Negative
2433,735495004664266753,Positive
2434,735484307351838720,Neutral
2435,735468838440030210,Neutral
2436,735445470789656576,Negative
2437,735433789082599428,Negative
2438,735418214583271424,Neutral
2439,735414404410408961,Neutral
2440,735400034741694464,Neutral
2441,735399417956683776,Negative
2442,735385597578207232,Positive
2443,735372411483234304,Negative
2444,735372115755556864,Neutral
2445,735362558891335680,Negative
2446,735352916253528064,Negative
2447,735344275559460864,Positive
2448,735341299415580672,Neutral
2449,735324528335675392,Neutral
2450,735237923654733824,Neutral
2451,735219326882598912,Negative
2452,735214315641417729,Negative
2453,735210463148015617,Neutral
2454,735209504762138624,Neutral
2455,735206308408762371,Neutral
2456,735205550053588993,Positive
2457,735193686791880704,Positive
2458,735184220360937472,Neutral
2459,735178813869592577,Neutral
2460,735161367016185857,Negative
2461,735151025120772096,Negative
2462,735146782678765569,Positive
2463,735145423078367232,Neutral
2464,735140111390810113,Positive
2465,735097105354620928,Negative
2466,735089067411578880,Negative
2467,735082891839963136,Negative
2468,735050237639856129,Neutral
2469,735046186948829184,Neutral
2470,735043957630107648,Neutral
2471,735015106048856064,Neutral
2472,734878072537812993,Negative
2473,734862881720655873,Positive
2474,734842094741774336,Negative
2475,734832131168440320,Neutral
2476,734818463110332417,Neutral
2477,734793903698812931,Positive
2478,734769240885088256,Neutral
2479,734743147016753152,Neutral
2480,734717179904577536,Neutral
2481,734695610998214656,Negative
2482,734676033979461632,Positive
2483,734673682765905920,Positive
2484,734654193546448896,Positive
2485,734645583974109185,Negative
2486,734634034937090048,Neutral
2487,734613181646131200,Negative
2488,734542867104956416,Negative
2489,734504701253812224,Positive
2490,734494322557648896,Neutral
2491,734464913310113792,Neutral
2492,734434238246846464,Negative
2493,734432217074700288,Neutral
2494,734411090667442182,Neutral
2495,734401580720656385,Positive
2496,734381158050467841,Negative
2497,734378840668147714,Neutral
2498,734369597038710788,Neutral
2499,734368439943434240,Negative
2500,734367775523753985,Neutral
2501,734358019132252161,Neutral
2502,734357493359480832,Positive
2503,734352182225559552,Neutral
2504,734350732200161280,Neutral
2505,734345599458365444,Positive
2506,734330150804979713,Neutral
2507,734324907945922560,Neutral
2508,734293284022038528,Positive
2509,734292791770140672,Neutral
2510,734103091373608961,Neutral
2511,733752916201312259,Negative
2512,733748285521989632,Neutral
2513,733738593596870656,Positive
2514,733698314227601408,Neutral
2515,733692948047613953,Negative
2516,733663884591140866,Neutral
2517,733635850681094144,Positive
2518,733592640835424256,Negative
2519,733434460415381504,Neutral
2520,733408545488539648,Positive
2521,733397149313060864,Neutral
2522,733319715406417920,Neutral
2523,733275263115657218,Neutral
2524,733262492760215552,Positive
2525,733251856701349891,Negative
2526,733248985520066560,Neutral
2527,733245083273822208,Positive
2528,733236588373811200,Negative
2529,733235400911814656,Neutral
2530,733234980252491777,Neutral
2531,733227159100215297,Neutral
2532,733217073514610688,Positive
2533,733200108964220928,Positive
2534,733160162819776512,Positive
2535,733025509626515456,Neutral
2536,732965208294105090,Negative
2537,732937188296429568,Neutral
2538,732929769487097856,Neutral
2539,732854105262153729,Neutral
2540,732850520860282880,Neutral
2541,732844866464518144,Positive
2542,732834784502767618,Positive
2543,732787300107718657,Neutral
2544,732702678283878400,Positive
2545,732666018057867265,Positive
2546,732654152329891840,Negative
2547,732637005276975105,Neutral
2548,732605588484591617,Neutral
2549,732602975974264832,Neutral
2550,732571163809828864,Positive
2551,732565232208371712,Positive
2552,732532681855107072,Negative
2553,732525376694591488,Neutral
2554,732498049436549121,Neutral
2555,732496490753445888,Neutral
2556,732480730320658432,Negative
2557,732478976602443776,Neutral
2558,732474738598019072,Neutral
2559,732361606554898432,Negative
2560,732314205471264769,Positive
2561,732303269620531200,Neutral
2562,732299862939738112,Neutral
2563,732214821576429568,Negative
2564,732178980162375680,Positive
2565,732143467258884097,Neutral
2566,732104342677913600,Neutral
2567,732095896838672385,Negative
2568,732094842633891840,Neutral
2569,731973971575459840,Neutral
2570,731931782682120192,Neutral
2571,731853139649908738,Neutral
2572,731796034280652800,Neutral
2573,731768529645674496,Neutral
2574,731622097924042752,Neutral
2575,731596602675240960,Neutral
2576,731557553730129921,Positive
2577,731556488402075648,Neutral
2578,731540681865465857,Neutral
2579,731536389637087232,Neutral
2580,731485397637824514,Neutral
2581,731452587766087680,Neutral
2582,731405271273242626,Positive
2583,731373093084631040,Positive
2584,731370500249812992,Negative
2585,731321898861273088,Positive
2586,731295290431578112,Positive
2587,731209310387212288,Neutral
2588,731207380646662144,Positive
2589,731198431973117953,Positive
2590,731190094183448577,Neutral
2591,731160533240557568,Negative
2592,731120869255331840,Positive
2593,731119433255550976,Positive
2594,731104254392303620,Neutral
2595,731080424445890560,Negative
2596,731059817943605248,Neutral
2597,731055044947116032,Neutral
2598,731038111346655232,Positive
2599,731036678765301760,Positive
2600,731035782098587648,Positive
2601,731035015723765760,Positive
2602,731034808340615168,Positive
2603,731034659904163840,Positive
2604,731034493985931264,Positive
2605,731034337982988288,Positive
2606,731015078015832064,Positive
2607,731013601377562626,Negative
2608,730981758582280192,Negative
2609,730877324686700544,Negative
2610,730868047175651328,Neutral
2611,730859488006279169,Neutral
2612,730855044279599104,Negative
2613,730848900232450049,Neutral
2614,730848532073201669,Neutral
2615,730844615935447040,Positive
2616,730842332849942528,Neutral
2617,730839910152830980,Neutral
2618,730839290687655936,Neutral
2619,730837858819440640,Neutral
2620,730832707295580162,Neutral
2621,730825694092120064,Neutral
2622,730822487311781888,Neutral
2623,730805953793294336,Neutral
2624,730804935219019776,Neutral
2625,730802987099099136,Neutral
2626,730802369433358337,Negative
2627,730799436339777539,Negative
2628,730798254900776965,Neutral
2629,730795976345063425,Positive
2630,730793920477704193,Negative
2631,730791805822894080,Negative
2632,730791145584898048,Positive
2633,730788386827444225,Neutral
2634,730782985516109826,Neutral
2635,730761098060652544,Neutral
2636,730759656797134848,Neutral
2637,730753178203983872,Neutral
2638,730749918529343488,Negative
2639,730748932695961600,Positive
2640,730746294659100676,Positive
2641,730743538682630144,Positive
2642,730741174072422400,Positive
2643,730739727037566976,Negative
2644,730734234957185024,Positive
2645,730733798070030336,Neutral
2646,730733115325452288,Positive
2647,730727666324738049,Neutral
2648,730725898513747969,Positive
2649,730707770652168192,Neutral
2650,730707013378809857,Neutral
2651,730702373404860417,Neutral
2652,730701850295599104,Positive
2653,730700513507938304,Neutral
2654,730696893932654592,Neutral
2655,730696742551851009,Neutral
2656,730695152679845888,Negative
2657,730694805647425536,Positive
2658,730693769960509440,Neutral
2659,730693604008660992,Neutral
2660,730693556185276416,Neutral
2661,730691766119202821,Neutral
2662,730691695344529408,Neutral
2663,730690138443931648,Negative
2664,730688552653164544,Neutral
2665,730676197374464000,Positive
2666,730674703065456640,Neutral
2667,730657853099347968,Neutral
2668,730657219897888768,Positive
2669,730643094534799360,Positive
2670,730642100312756224,Negative
2671,730636934855462913,Neutral
2672,730613779717853185,Neutral
2673,730611656800227328,Negative
2674,730611642732556288,Neutral
2675,730611401803354112,Neutral
2676,730575751188090880,Neutral
2677,730553098557521921,Neutral
2678,730526558394388483,Neutral
2679,730513900253421571,Neutral
2680,730509404307607552,Positive
2681,730500543555194880,Positive
2682,730496371195842560,Positive
2683,730481100879974400,Negative
2684,730472558328418305,Neutral
2685,730471070671749121,Positive
2686,730468956306296832,Negative
2687,730463323565789184,Neutral
2688,730462850842513408,Positive
2689,730458777879756800,Positive
2690,730456712226951168,Positive
2691,730456389374619648,Neutral
2692,730447886404694018,Positive
2693,730447623086313473,Neutral
2694,730443634873634816,Neutral
2695,730437636305883139,Neutral
2696,730434319651581953,Positive
2697,730432684422516737,Negative
2698,730431521245560833,Negative
2699,730430859833163780,Negative
2700,730429900943953920,Neutral
2701,730429628129644544,Negative
2702,730428490789625856,Neutral
2703,730428103772798976,Neutral
2704,730426319608012801,Negative
2705,730425512489799681,Neutral
2706,730422595380752385,Neutral
2707,730418009731432448,Neutral
2708,730413970067050496,Neutral
2709,730407263458955264,Negative
2710,730405624702488578,Neutral
2711,730404515070001152,Negative
2712,730404110999162882,Positive
2713,730401824637882368,Negative
2714,730396904182448129,Neutral
2715,730396853745803264,Neutral
2716,730396105616265217,Negative
2717,730391990622420992,Neutral
2718,730390839881502720,Positive
2719,730389155449085952,Neutral
2720,730388385001570305,Positive
2721,730388032919048192,Negative
2722,730387395472965632,Negative
2723,730386996602998784,Positive
2724,730386093250650112,Negative
2725,730378250111815680,Positive
2726,730375921778229248,Neutral
2727,730374813718609920,Neutral
2728,730370417492426752,Positive
2729,730367443651178496,Neutral
2730,730365808656977920,Positive
2731,730354975583416321,Negative
2732,730354455993061376,Neutral
2733,730347165986459648,Neutral
2734,730342795840466945,Neutral
2735,730334127623446528,Neutral
2736,730316903248478208,Neutral
2737,730310024191483904,Neutral
2738,730304410207686657,Positive
2739,730303053774127104,Negative
2740,730282242161971200,Neutral
2741,730281080931094528,Neutral
2742,730265670991151105,Negative
2743,730248651398885376,Negative
2744,730187470910918656,Neutral
2745,730170819880554496,Neutral
2746,730157461559234569,Positive
2747,730156412173725696,Neutral
2748,730123443602137088,Negative
2749,730121533419479040,Negative
2750,730100222735618048,Neutral
2751,730095666567983105,Neutral
2752,730081510754275328,Positive
2753,730071015691259904,Negative
2754,730070490090487809,Negative
2755,730070416212021248,Negative
2756,730065582729494528,Negative
2757,730040893621850112,Positive
2758,730036929387999233,Neutral
2759,730030495766024192,Negative
2760,730022838179074049,Neutral
2761,729982135982039040,Neutral
2762,729979788941611008,Neutral
2763,729979764279234560,Neutral
2764,729968204894904320,Negative
2765,729965716766633984,Neutral
2766,729960524889362432,Neutral
2767,729953931879718912,Neutral
2768,729950173712007168,Neutral
2769,729946474126159872,Positive
2770,729944835394666496,Neutral
2771,729905283602993152,Negative
2772,729897720119472128,Neutral
2773,729860291169681409,Neutral
2774,729810598410760192,Neutral
2775,729802459124731904,Negative
2776,729795011668217856,Positive
2777,729786811585855489,Neutral
2778,729776309128339457,Neutral
2779,729761623750131713,Neutral
2780,729752021910355968,Positive
2781,729748287583096836,Negative
2782,729746094150799362,Negative
2783,729744878960267264,Negative
2784,729741034436104192,Positive
2785,729731621457428480,Neutral
2786,729729763351351296,Neutral
2787,729718315585835008,Negative
2788,729711997852463105,Positive
2789,729711544066551808,Positive
2790,729710714697420800,Positive
2791,729706849176539136,Negative
2792,729701657039261696,Neutral
2793,729672438439673856,Positive
2794,729649772068483073,Neutral
2795,729645529756516353,Neutral
2796,729643221719126017,Positive
2797,729641862315814913,Neutral
2798,729637415271452672,Positive
2799,729637362393845761,Neutral
2800,729605019356532736,Positive
2801,729572604516913152,Neutral
2802,729567826621693953,Neutral
2803,729564328425230336,Positive
2804,729542356337315840,Negative
2805,729540014586138625,Negative
2806,729527837930180608,Neutral
2807,729527696737316864,Positive
2808,729527132473442304,Positive
2809,729517991004606464,Positive
2810,729439546178469888,Neutral
2811,729428809037037568,Neutral
2812,729415097043587072,Neutral
2813,729413184965255168,Negative
2814,729412205515575296,Neutral
2815,729367565714268160,Positive
2816,729338665546166276,Negative
2817,729334447154339840,Positive
2818,729297982399647744,Positive
2819,729285584678735872,Negative
2820,729260507467780096,Positive
2821,729233957980639232,Neutral
2822,729229692289568768,Negative
2823,729195597727711232,Neutral
2824,729118453962055681,Negative
2825,729062166112907264,Neutral
2826,729033534183215106,Positive
2827,729023863942713344,Negative
2828,729020429130727424,Positive
2829,729004215947923456,Neutral
2830,728988876962934784,Neutral
2831,728962861280661504,Neutral
2832,728928428502728704,Positive
2833,728923474597646336,Neutral
2834,728905017957199872,Neutral
2835,728900330570850304,Positive
2836,728874931858100224,Negative
2837,728870949232250880,Neutral
2838,728856029094547456,Neutral
2839,728854088843206657,Negative
2840,728849431223742464,Positive
2841,728831070603493376,Negative
2842,728810675695321089,Negative
2843,728715722126458880,Positive
2844,728703389543108608,Positive
2845,728673306447126528,Neutral
2846,728653407133814789,Neutral
2847,728625899860570112,Positive
2848,728625792197009413,Positive
2849,728623441696403456,Neutral
2850,728623205066395648,Negative
2851,728621555752783872,Neutral
2852,728621292786683904,Positive
2853,728621014167498752,Neutral
2854,728613633475883008,Positive
2855,728603641540661249,Neutral
2856,728602620789690368,Positive
2857,728590338944815105,Negative
2858,728579288585412608,Neutral
2859,728576278958329856,Neutral
2860,728572448736694274,Positive
2861,728571736992681984,Positive
2862,728570873297444865,Positive
2863,728569583330852864,Positive
2864,728569466779488257,Negative
2865,728569214110412800,Positive
2866,728569198570553344,Neutral
2867,728568972669489152,Negative
2868,728568869393186820,Neutral
2869,728568367066517504,Positive
2870,728568296317030401,Positive
2871,728567578810056705,Positive
2872,728567528876847104,Positive
2873,728543701069369344,Neutral
2874,728519714494918657,Positive
2875,728519001102520320,Positive
2876,728517887166648322,Positive
2877,728511108315754496,Neutral
2878,728503442231201793,Positive
2879,728497284019830784,Positive
2880,728485756075913216,Positive
2881,728484608346619904,Neutral
2882,728475431607881728,Neutral
2883,728347095124615174,Negative
2884,728331703253647360,Negative
2885,728329212533346304,Neutral
2886,728328704171102209,Positive
2887,728327214102654976,Neutral
2888,728323787612147716,Negative
2889,728321891841257472,Neutral
2890,728315539857256450,Neutral
2891,728314294933295104,Negative
2892,728311349529456640,Positive
2893,728293956719681537,Positive
2894,728283954885865473,Positive
2895,728283812665380864,Neutral
2896,728278240415076353,Positive
2897,728276169129218049,Neutral
2898,728273041478815744,Neutral
2899,728272066084999169,Negative
2900,728272006689521665,Positive
2901,728263356776382464,Positive
2902,728238949576130564,Neutral
2903,728227884012310528,Negative
2904,728227806321184769,Positive
2905,728222076675428352,Neutral
2906,728216470321176576,Neutral
2907,728212135482957824,Positive
2908,728200514433847296,Negative
2909,728196611277475840,Positive
2910,728196223644123136,Negative
2911,728193640896598016,Negative
2912,728189382386188289,Negative
2913,728176328638353409,Positive
2914,728175010624450560,Negative
2915,728165023474913280,Positive
2916,728160669380558848,Neutral
2917,728149704182136832,Positive
2918,728137524992868352,Positive
2919,728134983680811008,Negative
2920,728126093291442176,Neutral
2921,728125596530712577,Neutral
2922,728122505597063168,Positive
2923,728113639392059392,Positive
2924,728107491247034369,Negative
2925,728105241833414657,Neutral
2926,728097578475094016,Positive
2927,728025206095106048,Negative
2928,728000009204060160,Positive
2929,727999362744385537,Negative
2930,727987273669722112,Neutral
2931,727985276652498945,Negative
2932,727980723777458176,Neutral
2933,727975255390695425,Positive
2934,727964386778828801,Positive
2935,727964322144620544,Neutral
2936,727963698774585345,Neutral
2937,727963665144676353,Neutral
2938,727961566436573185,Positive
2939,727956731947585536,Neutral
2940,727955721862647808,Neutral
2941,727953627306930178,Positive
2942,727952406282113025,Neutral
2943,727949857021960192,Positive
2944,727949044681723904,Positive
2945,727948476714262528,Neutral
2946,727945151939751938,Negative
2947,727943291686268928,Negative
2948,727941768344436736,Neutral
2949,727938247096176640,Positive
2950,727936825101291520,Positive
2951,727934038518935552,Negative
2952,727921249289179141,Negative
2953,727902201448910848,Neutral
2954,727901535959695361,Neutral
2955,727882712057581568,Neutral
2956,727864402033180672,Neutral
2957,727841720617021440,Neutral
